date,userid,startdate,plan,Status,DayOfWeek,Weekend,DaysSinceStart,AI_AutoComplete_Success,AI_Chat_Success,AI_Agent_Success,AI_AutoComplete_Error,AI_Chat_Error,AI_Agent_Error
3/3/2025,30605617,3/3/2025,Free,Active,Monday,False,0,2,2,0,0,0,1
3/3/2025,93791732,3/3/2025,Free,Active,Monday,False,0,2,0,1,0,0,0
3/6/2025,93791732,3/3/2025,Free,Active,Thursday,False,3,7,1,1,0,0,0
3/7/2025,93791732,3/3/2025,Free,Active,Friday,False,4,9,2,1,0,0,0
3/17/2025,93791732,3/3/2025,Free,Active,Monday,False,14,6,1,0,0,0,0
3/25/2025,93791732,3/3/2025,Free,Active,Tuesday,False,22,10,2,1,7,0,3
4/17/2025,93791732,3/3/2025,Free,Active,Thursday,False,45,6,3,1,0,0,0
3/3/2025,29744813,3/3/2025,Free,Active,Monday,False,0,44,1,5,0,0,0
3/4/2025,29744813,3/3/2025,Free,Active,Tuesday,False,1,45,1,1,0,0,0
3/5/2025,29744813,3/3/2025,Free,Active,Wednesday,False,2,24,1,5,0,0,0
3/7/2025,29744813,3/3/2025,Free,Active,Friday,False,4,29,1,1,0,0,0
3/9/2025,29744813,3/3/2025,Free,Active,Sunday,True,6,24,1,3,0,0,0
3/10/2025,29744813,3/3/2025,Free,Active,Monday,False,7,49,2,2,0,0,0
3/14/2025,29744813,3/3/2025,Free,Active,Friday,False,11,25,0,3,0,0,5
3/16/2025,29744813,3/3/2025,Free,Active,Sunday,True,13,13,0,4,0,0,0
3/17/2025,29744813,3/3/2025,Free,Active,Monday,False,14,13,0,1,0,0,0
3/18/2025,29744813,3/3/2025,Free,Active,Tuesday,False,15,25,1,5,0,2,0
3/19/2025,29744813,3/3/2025,Free,Active,Wednesday,False,16,31,1,5,0,0,0
3/21/2025,29744813,3/3/2025,Free,Active,Friday,False,18,16,2,2,0,0,0
3/22/2025,29744813,3/3/2025,Free,Active,Saturday,True,19,17,0,4,0,0,0
3/27/2025,29744813,3/3/2025,Free,Active,Thursday,False,24,42,2,1,0,0,0
3/28/2025,29744813,3/3/2025,Free,Active,Friday,False,25,29,1,0,0,0,0
3/29/2025,29744813,3/3/2025,Free,Active,Saturday,True,26,33,2,0,10,0,0
3/31/2025,29744813,3/3/2025,Free,Active,Monday,False,28,49,1,1,0,0,0
4/1/2025,29744813,3/3/2025,Free,Active,Tuesday,False,29,46,2,1,0,0,0
4/2/2025,29744813,3/3/2025,Free,Active,Wednesday,False,30,45,1,4,0,0,0
4/3/2025,29744813,3/3/2025,Paid,Active,Thursday,False,31,11,15,18,0,0,0
4/4/2025,29744813,3/3/2025,Paid,Active,Friday,False,32,15,15,10,0,0,0
4/5/2025,29744813,3/3/2025,Paid,Active,Saturday,True,33,50,15,9,0,0,0
4/6/2025,29744813,3/3/2025,Paid,Active,Sunday,True,34,66,4,11,0,0,0
4/8/2025,29744813,3/3/2025,Paid,Active,Tuesday,False,36,64,8,19,0,0,0
4/9/2025,29744813,3/3/2025,Paid,Active,Wednesday,False,37,36,12,11,0,5,0
4/10/2025,29744813,3/3/2025,Paid,Active,Thursday,False,38,61,15,17,0,0,0
4/11/2025,29744813,3/3/2025,Paid,Active,Friday,False,39,17,8,17,0,0,0
4/12/2025,29744813,3/3/2025,Paid,Active,Saturday,True,40,20,2,17,0,0,0
4/13/2025,29744813,3/3/2025,Paid,Active,Sunday,True,41,46,13,16,0,0,0
4/15/2025,29744813,3/3/2025,Paid,Active,Tuesday,False,43,14,14,18,4,1,0
4/16/2025,29744813,3/3/2025,Paid,Active,Wednesday,False,44,73,6,19,0,0,0
4/17/2025,29744813,3/3/2025,Paid,Active,Thursday,False,45,75,19,16,0,0,1
4/18/2025,29744813,3/3/2025,Paid,Active,Friday,False,46,24,10,6,0,0,3
4/19/2025,29744813,3/3/2025,Paid,Active,Saturday,True,47,43,18,17,0,0,0
4/21/2025,29744813,3/3/2025,Paid,Cancelled,Monday,False,49,64,14,19,0,0,0
3/3/2025,59367176,3/3/2025,Free,Active,Monday,False,0,1,0,1,0,0,0
3/4/2025,59367176,3/3/2025,Free,Active,Tuesday,False,1,4,1,1,0,0,0
3/9/2025,59367176,3/3/2025,Free,Active,Sunday,True,6,9,3,0,0,2,0
3/10/2025,59367176,3/3/2025,Free,Active,Monday,False,7,3,2,0,0,0,2
3/20/2025,59367176,3/3/2025,Free,Active,Thursday,False,17,7,2,0,0,0,0
3/26/2025,59367176,3/3/2025,Free,Active,Wednesday,False,23,6,2,0,0,5,0
3/27/2025,59367176,3/3/2025,Free,Active,Thursday,False,24,2,2,1,3,0,0
3/28/2025,59367176,3/3/2025,Free,Active,Friday,False,25,1,1,0,0,0,0
4/1/2025,59367176,3/3/2025,Free,Active,Tuesday,False,29,9,1,0,0,0,0
4/3/2025,59367176,3/3/2025,Free,Active,Thursday,False,31,7,0,0,0,0,0
4/4/2025,59367176,3/3/2025,Free,Active,Friday,False,32,9,1,1,0,0,0
4/5/2025,59367176,3/3/2025,Free,Active,Saturday,True,33,1,3,1,0,0,0
4/6/2025,59367176,3/3/2025,Free,Active,Sunday,True,34,1,3,1,0,0,0
4/7/2025,59367176,3/3/2025,Free,Active,Monday,False,35,2,1,1,0,0,0
4/9/2025,59367176,3/3/2025,Free,Active,Wednesday,False,37,8,1,1,0,0,0
4/14/2025,59367176,3/3/2025,Free,Active,Monday,False,42,1,0,0,0,0,0
4/15/2025,59367176,3/3/2025,Free,Active,Tuesday,False,43,4,0,0,0,0,0
4/16/2025,59367176,3/3/2025,Free,Active,Wednesday,False,44,10,3,0,5,0,0
4/17/2025,59367176,3/3/2025,Free,Active,Thursday,False,45,9,1,0,0,0,0
4/18/2025,59367176,3/3/2025,Free,Active,Friday,False,46,3,0,0,0,0,0
4/19/2025,59367176,3/3/2025,Free,Active,Saturday,True,47,5,1,1,0,0,0
4/20/2025,59367176,3/3/2025,Free,Active,Sunday,True,48,8,3,0,0,0,0
4/22/2025,59367176,3/3/2025,Free,Active,Tuesday,False,50,2,1,0,0,0,0
4/23/2025,59367176,3/3/2025,Free,Active,Wednesday,False,51,5,0,0,0,0,0
4/24/2025,59367176,3/3/2025,Free,Active,Thursday,False,52,1,2,1,0,0,0
4/25/2025,59367176,3/3/2025,Free,Active,Friday,False,53,4,0,0,0,0,4
4/29/2025,59367176,3/3/2025,Free,Active,Tuesday,False,57,10,2,0,0,0,0
4/30/2025,59367176,3/3/2025,Free,Active,Wednesday,False,58,4,3,0,0,0,0
5/1/2025,59367176,3/3/2025,Free,Active,Thursday,False,59,8,2,1,0,0,0
3/3/2025,92508638,3/3/2025,Free,Active,Monday,False,0,99,0,2,0,0,0
3/19/2025,92508638,3/3/2025,Free,Active,Wednesday,False,16,90,9,2,0,0,0
3/3/2025,22538784,3/3/2025,Free,Active,Monday,False,0,45,1,1,0,0,0
3/4/2025,22538784,3/3/2025,Free,Active,Tuesday,False,1,41,0,1,0,0,0
3/5/2025,22538784,3/3/2025,Free,Active,Wednesday,False,2,69,1,1,0,0,0
3/7/2025,22538784,3/3/2025,Free,Active,Friday,False,4,55,0,0,0,0,0
3/10/2025,22538784,3/3/2025,Free,Active,Monday,False,7,26,0,1,0,0,0
3/18/2025,22538784,3/3/2025,Free,Active,Tuesday,False,15,46,1,0,0,0,0
3/19/2025,22538784,3/3/2025,Free,Active,Wednesday,False,16,54,0,1,0,0,0
3/24/2025,22538784,3/3/2025,Free,Active,Monday,False,21,64,1,0,1,0,0
3/26/2025,22538784,3/3/2025,Free,Active,Wednesday,False,23,80,0,0,0,0,0
3/27/2025,22538784,3/3/2025,Free,Active,Thursday,False,24,41,0,1,0,0,0
4/1/2025,22538784,3/3/2025,Free,Active,Tuesday,False,29,84,0,0,0,0,0
4/2/2025,22538784,3/3/2025,Free,Active,Wednesday,False,30,51,0,0,0,0,0
4/4/2025,22538784,3/3/2025,Free,Active,Friday,False,32,70,1,1,0,0,0
4/7/2025,22538784,3/3/2025,Free,Active,Monday,False,35,78,0,0,0,0,0
4/8/2025,22538784,3/3/2025,Free,Active,Tuesday,False,36,53,0,1,0,0,0
4/10/2025,22538784,3/3/2025,Free,Active,Thursday,False,38,93,1,1,0,0,0
4/11/2025,22538784,3/3/2025,Free,Active,Friday,False,39,21,1,0,0,0,3
4/13/2025,22538784,3/3/2025,Free,Active,Sunday,True,41,80,0,0,0,0,0
4/14/2025,22538784,3/3/2025,Free,Active,Monday,False,42,89,0,1,0,0,0
4/16/2025,22538784,3/3/2025,Free,Active,Wednesday,False,44,96,1,1,0,0,0
4/17/2025,22538784,3/3/2025,Free,Active,Thursday,False,45,21,1,1,0,0,0
4/18/2025,22538784,3/3/2025,Free,Active,Friday,False,46,28,1,0,0,0,0
4/19/2025,22538784,3/3/2025,Free,Active,Saturday,True,47,92,1,0,0,0,0
4/20/2025,22538784,3/3/2025,Free,Active,Sunday,True,48,59,0,1,0,0,0
4/21/2025,22538784,3/3/2025,Free,Active,Monday,False,49,55,1,1,0,0,0
4/22/2025,22538784,3/3/2025,Free,Active,Tuesday,False,50,72,0,0,0,0,0
4/23/2025,22538784,3/3/2025,Free,Active,Wednesday,False,51,48,1,0,0,0,0
4/24/2025,22538784,3/3/2025,Free,Active,Thursday,False,52,36,1,0,0,0,0
4/26/2025,22538784,3/3/2025,Free,Active,Saturday,True,54,35,0,1,0,0,0
4/27/2025,22538784,3/3/2025,Free,Active,Sunday,True,55,22,0,1,0,0,0
4/28/2025,22538784,3/3/2025,Free,Active,Monday,False,56,28,1,0,0,0,0
4/29/2025,22538784,3/3/2025,Free,Active,Tuesday,False,57,48,1,0,0,0,0
5/1/2025,22538784,3/3/2025,Free,Active,Thursday,False,59,39,0,1,0,0,0
3/3/2025,56125198,3/3/2025,Free,Active,Monday,False,0,84,0,4,0,0,0
3/3/2025,19187745,3/3/2025,Free,Active,Monday,False,0,9,0,1,0,0,0
3/5/2025,19187745,3/3/2025,Free,Active,Wednesday,False,2,1,3,0,0,0,0
3/7/2025,19187745,3/3/2025,Free,Active,Friday,False,4,7,3,1,0,0,0
3/8/2025,19187745,3/3/2025,Free,Active,Saturday,True,5,7,0,1,0,0,0
3/12/2025,19187745,3/3/2025,Free,Active,Wednesday,False,9,7,0,1,0,0,0
3/13/2025,19187745,3/3/2025,Free,Active,Thursday,False,10,7,2,1,0,0,0
3/16/2025,19187745,3/3/2025,Free,Active,Sunday,True,13,5,2,0,0,0,0
3/17/2025,19187745,3/3/2025,Free,Active,Monday,False,14,1,2,1,0,0,0
3/18/2025,19187745,3/3/2025,Free,Active,Tuesday,False,15,2,2,0,0,0,5
3/19/2025,19187745,3/3/2025,Free,Active,Wednesday,False,16,5,1,1,0,0,0
3/20/2025,19187745,3/3/2025,Free,Active,Thursday,False,17,8,3,0,0,0,0
3/21/2025,19187745,3/3/2025,Free,Active,Friday,False,18,1,0,0,0,0,0
3/24/2025,19187745,3/3/2025,Free,Active,Monday,False,21,1,0,1,0,4,0
3/26/2025,19187745,3/3/2025,Free,Active,Wednesday,False,23,2,3,1,0,0,0
3/27/2025,19187745,3/3/2025,Free,Active,Thursday,False,24,5,1,1,0,0,0
3/28/2025,19187745,3/3/2025,Free,Active,Friday,False,25,2,1,1,0,0,0
3/29/2025,19187745,3/3/2025,Free,Active,Saturday,True,26,4,0,0,0,4,0
3/30/2025,19187745,3/3/2025,Free,Active,Sunday,True,27,1,3,0,0,0,0
3/31/2025,19187745,3/3/2025,Free,Active,Monday,False,28,9,3,1,3,0,0
4/1/2025,19187745,3/3/2025,Free,Active,Tuesday,False,29,10,2,1,0,0,0
4/2/2025,19187745,3/3/2025,Free,Active,Wednesday,False,30,10,0,1,0,0,0
4/3/2025,19187745,3/3/2025,Free,Active,Thursday,False,31,10,0,0,0,0,0
4/6/2025,19187745,3/3/2025,Free,Active,Sunday,True,34,3,0,1,0,3,0
4/7/2025,19187745,3/3/2025,Free,Active,Monday,False,35,4,0,1,0,0,0
4/9/2025,19187745,3/3/2025,Free,Active,Wednesday,False,37,7,1,1,0,0,0
4/10/2025,19187745,3/3/2025,Free,Active,Thursday,False,38,8,2,0,0,0,0
4/11/2025,19187745,3/3/2025,Free,Active,Friday,False,39,6,2,1,8,2,0
4/12/2025,19187745,3/3/2025,Free,Active,Saturday,True,40,6,2,1,0,0,2
4/13/2025,19187745,3/3/2025,Free,Active,Sunday,True,41,3,2,0,0,0,5
4/14/2025,19187745,3/3/2025,Free,Active,Monday,False,42,7,1,0,0,2,0
4/17/2025,19187745,3/3/2025,Free,Active,Thursday,False,45,10,0,1,0,0,0
4/18/2025,19187745,3/3/2025,Free,Active,Friday,False,46,5,2,1,0,0,0
4/19/2025,19187745,3/3/2025,Free,Active,Saturday,True,47,9,0,1,0,0,0
4/20/2025,19187745,3/3/2025,Free,Active,Sunday,True,48,6,0,0,0,0,0
4/21/2025,19187745,3/3/2025,Free,Active,Monday,False,49,8,2,0,0,0,3
4/22/2025,19187745,3/3/2025,Free,Active,Tuesday,False,50,9,2,0,0,0,0
4/23/2025,19187745,3/3/2025,Free,Active,Wednesday,False,51,7,2,0,0,0,0
4/24/2025,19187745,3/3/2025,Free,Active,Thursday,False,52,3,1,1,8,0,0
4/25/2025,19187745,3/3/2025,Free,Active,Friday,False,53,7,1,0,0,0,0
4/26/2025,19187745,3/3/2025,Free,Active,Saturday,True,54,9,2,0,0,0,0
4/27/2025,19187745,3/3/2025,Free,Active,Sunday,True,55,10,0,0,0,0,0
4/28/2025,19187745,3/3/2025,Free,Active,Monday,False,56,5,3,1,0,0,0
4/29/2025,19187745,3/3/2025,Free,Active,Tuesday,False,57,7,3,0,0,0,0
4/30/2025,19187745,3/3/2025,Free,Active,Wednesday,False,58,4,3,0,0,0,0
5/1/2025,19187745,3/3/2025,Free,Active,Thursday,False,59,2,0,1,1,0,0
3/3/2025,28672333,3/3/2025,Free,Active,Monday,False,0,38,4,1,0,0,0
3/4/2025,28672333,3/3/2025,Free,Active,Tuesday,False,1,35,8,1,0,2,0
3/8/2025,28672333,3/3/2025,Free,Active,Saturday,True,5,13,4,0,0,0,0
3/10/2025,28672333,3/3/2025,Free,Active,Monday,False,7,21,10,0,0,0,0
3/13/2025,28672333,3/3/2025,Free,Active,Thursday,False,10,33,6,1,0,0,0
3/18/2025,28672333,3/3/2025,Free,Active,Tuesday,False,15,49,10,1,0,0,0
3/21/2025,28672333,3/3/2025,Free,Active,Friday,False,18,17,10,0,0,0,0
3/24/2025,28672333,3/3/2025,Free,Active,Monday,False,21,21,6,0,0,0,0
3/25/2025,28672333,3/3/2025,Free,Active,Tuesday,False,22,41,6,1,0,0,0
3/26/2025,28672333,3/3/2025,Free,Active,Wednesday,False,23,44,7,0,0,0,0
3/27/2025,28672333,3/3/2025,Free,Active,Thursday,False,24,40,3,1,6,0,0
3/28/2025,28672333,3/3/2025,Free,Active,Friday,False,25,18,3,0,0,4,0
3/30/2025,28672333,3/3/2025,Free,Active,Sunday,True,27,50,3,0,0,0,0
3/31/2025,28672333,3/3/2025,Free,Active,Monday,False,28,27,10,1,0,0,0
4/1/2025,28672333,3/3/2025,Free,Active,Tuesday,False,29,25,6,1,0,0,0
4/2/2025,28672333,3/3/2025,Free,Active,Wednesday,False,30,39,10,1,0,0,0
4/3/2025,28672333,3/3/2025,Free,Active,Thursday,False,31,16,8,1,0,0,0
4/4/2025,28672333,3/3/2025,Free,Active,Friday,False,32,37,7,1,0,0,2
4/5/2025,28672333,3/3/2025,Free,Active,Saturday,True,33,50,7,1,9,0,0
4/6/2025,28672333,3/3/2025,Free,Active,Sunday,True,34,11,9,0,0,0,0
4/8/2025,28672333,3/3/2025,Free,Active,Tuesday,False,36,33,10,1,0,0,0
4/9/2025,28672333,3/3/2025,Free,Active,Wednesday,False,37,43,9,1,0,4,0
4/10/2025,28672333,3/3/2025,Free,Active,Thursday,False,38,39,7,0,0,0,0
4/11/2025,28672333,3/3/2025,Free,Active,Friday,False,39,48,4,0,0,0,0
4/14/2025,28672333,3/3/2025,Free,Active,Monday,False,42,22,4,0,0,0,0
4/15/2025,28672333,3/3/2025,Free,Active,Tuesday,False,43,14,9,0,0,0,0
4/16/2025,28672333,3/3/2025,Free,Active,Wednesday,False,44,38,5,0,0,1,0
4/17/2025,28672333,3/3/2025,Free,Active,Thursday,False,45,50,9,0,0,0,0
4/18/2025,28672333,3/3/2025,Free,Active,Friday,False,46,50,6,1,1,0,0
4/21/2025,28672333,3/3/2025,Free,Active,Monday,False,49,28,7,1,0,0,4
4/22/2025,28672333,3/3/2025,Free,Active,Tuesday,False,50,47,3,0,0,0,0
4/23/2025,28672333,3/3/2025,Free,Active,Wednesday,False,51,49,6,1,0,0,4
4/24/2025,28672333,3/3/2025,Free,Active,Thursday,False,52,14,10,1,0,0,0
4/25/2025,28672333,3/3/2025,Free,Active,Friday,False,53,19,4,0,0,5,0
4/27/2025,28672333,3/3/2025,Free,Active,Sunday,True,55,47,4,1,0,1,0
4/28/2025,28672333,3/3/2025,Free,Active,Monday,False,56,25,9,1,0,0,0
4/29/2025,28672333,3/3/2025,Free,Active,Tuesday,False,57,21,9,1,0,0,0
4/30/2025,28672333,3/3/2025,Free,Active,Wednesday,False,58,33,8,1,0,0,0
5/1/2025,28672333,3/3/2025,Free,Active,Thursday,False,59,42,10,1,0,0,0
3/3/2025,96300991,3/3/2025,Free,Active,Monday,False,0,1,3,1,0,0,0
3/4/2025,96300991,3/3/2025,Free,Active,Tuesday,False,1,5,3,1,0,0,0
3/7/2025,96300991,3/3/2025,Free,Active,Friday,False,4,6,1,0,0,0,0
3/9/2025,96300991,3/3/2025,Free,Active,Sunday,True,6,6,2,1,0,0,0
3/12/2025,96300991,3/3/2025,Free,Active,Wednesday,False,9,1,2,1,0,0,0
3/13/2025,96300991,3/3/2025,Free,Active,Thursday,False,10,6,2,0,0,0,0
3/18/2025,96300991,3/3/2025,Free,Active,Tuesday,False,15,3,3,1,0,0,0
3/19/2025,96300991,3/3/2025,Free,Active,Wednesday,False,16,5,1,1,0,0,0
3/20/2025,96300991,3/3/2025,Free,Active,Thursday,False,17,4,3,0,0,0,0
3/22/2025,96300991,3/3/2025,Free,Active,Saturday,True,19,4,2,0,0,0,0
3/23/2025,96300991,3/3/2025,Free,Active,Sunday,True,20,10,2,0,0,3,0
3/25/2025,96300991,3/3/2025,Free,Active,Tuesday,False,22,9,3,1,0,0,0
3/26/2025,96300991,3/3/2025,Free,Active,Wednesday,False,23,2,3,1,0,3,4
3/28/2025,96300991,3/3/2025,Free,Active,Friday,False,25,8,0,0,7,0,0
3/29/2025,96300991,3/3/2025,Free,Active,Saturday,True,26,1,0,1,0,0,0
3/30/2025,96300991,3/3/2025,Free,Active,Sunday,True,27,3,3,0,0,0,0
3/31/2025,96300991,3/3/2025,Free,Active,Monday,False,28,4,3,1,0,5,0
4/1/2025,96300991,3/3/2025,Free,Active,Tuesday,False,29,9,1,0,0,0,0
4/2/2025,96300991,3/3/2025,Free,Active,Wednesday,False,30,5,1,1,0,2,0
4/3/2025,96300991,3/3/2025,Free,Active,Thursday,False,31,5,0,1,0,0,0
4/5/2025,96300991,3/3/2025,Free,Active,Saturday,True,33,2,2,1,0,0,0
4/8/2025,96300991,3/3/2025,Free,Active,Tuesday,False,36,8,0,0,0,0,0
4/9/2025,96300991,3/3/2025,Free,Active,Wednesday,False,37,4,0,0,0,0,0
4/10/2025,96300991,3/3/2025,Free,Active,Thursday,False,38,3,2,1,0,0,0
4/11/2025,96300991,3/3/2025,Free,Active,Friday,False,39,2,1,1,0,0,0
4/12/2025,96300991,3/3/2025,Free,Active,Saturday,True,40,4,3,1,6,0,0
4/13/2025,96300991,3/3/2025,Free,Active,Sunday,True,41,3,1,1,0,0,5
4/14/2025,96300991,3/3/2025,Free,Active,Monday,False,42,9,3,0,0,0,0
4/15/2025,96300991,3/3/2025,Free,Active,Tuesday,False,43,9,2,1,3,5,0
4/16/2025,96300991,3/3/2025,Free,Active,Wednesday,False,44,1,1,0,0,0,0
4/17/2025,96300991,3/3/2025,Free,Active,Thursday,False,45,5,2,1,5,0,0
4/19/2025,96300991,3/3/2025,Free,Active,Saturday,True,47,7,3,0,0,0,0
4/20/2025,96300991,3/3/2025,Free,Active,Sunday,True,48,6,2,1,0,0,0
4/21/2025,96300991,3/3/2025,Free,Active,Monday,False,49,9,0,0,0,4,0
4/22/2025,96300991,3/3/2025,Free,Active,Tuesday,False,50,6,2,1,0,0,0
4/23/2025,96300991,3/3/2025,Free,Active,Wednesday,False,51,6,3,0,0,0,0
4/24/2025,96300991,3/3/2025,Free,Active,Thursday,False,52,5,3,1,0,0,4
4/25/2025,96300991,3/3/2025,Free,Active,Friday,False,53,4,3,1,0,0,0
4/26/2025,96300991,3/3/2025,Free,Active,Saturday,True,54,10,0,1,0,0,0
4/28/2025,96300991,3/3/2025,Free,Active,Monday,False,56,7,2,0,0,0,0
4/29/2025,96300991,3/3/2025,Free,Active,Tuesday,False,57,5,2,0,0,0,0
4/30/2025,96300991,3/3/2025,Free,Active,Wednesday,False,58,7,2,1,0,0,0
5/1/2025,96300991,3/3/2025,Free,Active,Thursday,False,59,5,3,0,0,0,0
3/3/2025,95869111,3/3/2025,Free,Active,Monday,False,0,5,1,1,0,0,0
3/4/2025,95869111,3/3/2025,Free,Active,Tuesday,False,1,5,3,1,0,0,3
3/5/2025,95869111,3/3/2025,Free,Active,Wednesday,False,2,10,1,1,0,0,0
3/6/2025,95869111,3/3/2025,Free,Active,Thursday,False,3,3,2,1,0,0,0
3/12/2025,95869111,3/3/2025,Free,Active,Wednesday,False,9,2,3,1,0,0,0
3/14/2025,95869111,3/3/2025,Free,Active,Friday,False,11,2,3,0,0,0,0
3/18/2025,95869111,3/3/2025,Free,Active,Tuesday,False,15,2,1,0,0,0,0
3/19/2025,95869111,3/3/2025,Free,Active,Wednesday,False,16,7,1,0,0,3,0
3/20/2025,95869111,3/3/2025,Free,Active,Thursday,False,17,7,0,1,0,3,0
3/21/2025,95869111,3/3/2025,Free,Active,Friday,False,18,4,2,1,0,0,0
3/24/2025,95869111,3/3/2025,Free,Active,Monday,False,21,6,2,0,0,0,0
3/25/2025,95869111,3/3/2025,Free,Active,Tuesday,False,22,3,3,1,0,0,3
3/26/2025,95869111,3/3/2025,Free,Active,Wednesday,False,23,5,0,1,0,0,0
3/27/2025,95869111,3/3/2025,Free,Active,Thursday,False,24,9,3,0,0,0,0
3/28/2025,95869111,3/3/2025,Free,Active,Friday,False,25,10,1,0,0,0,2
3/31/2025,95869111,3/3/2025,Free,Active,Monday,False,28,4,0,0,0,0,0
4/1/2025,95869111,3/3/2025,Free,Active,Tuesday,False,29,6,1,0,0,0,4
4/3/2025,95869111,3/3/2025,Free,Active,Thursday,False,31,4,2,1,0,0,0
4/4/2025,95869111,3/3/2025,Free,Active,Friday,False,32,6,3,0,0,0,0
4/8/2025,95869111,3/3/2025,Free,Active,Tuesday,False,36,6,0,1,0,0,0
4/9/2025,95869111,3/3/2025,Free,Active,Wednesday,False,37,8,3,1,0,0,0
4/10/2025,95869111,3/3/2025,Free,Active,Thursday,False,38,3,3,1,0,0,0
4/11/2025,95869111,3/3/2025,Free,Active,Friday,False,39,3,2,1,0,0,0
4/14/2025,95869111,3/3/2025,Free,Active,Monday,False,42,4,0,0,0,0,4
4/16/2025,95869111,3/3/2025,Free,Active,Wednesday,False,44,1,0,0,0,0,0
4/17/2025,95869111,3/3/2025,Free,Active,Thursday,False,45,4,2,0,0,0,0
4/18/2025,95869111,3/3/2025,Free,Active,Friday,False,46,7,1,1,0,3,0
4/22/2025,95869111,3/3/2025,Free,Active,Tuesday,False,50,7,2,0,0,0,4
4/23/2025,95869111,3/3/2025,Free,Active,Wednesday,False,51,9,1,1,0,0,0
4/24/2025,95869111,3/3/2025,Free,Active,Thursday,False,52,2,1,1,0,0,0
4/29/2025,95869111,3/3/2025,Free,Active,Tuesday,False,57,9,1,1,0,0,0
4/30/2025,95869111,3/3/2025,Free,Active,Wednesday,False,58,8,2,0,0,0,0
5/1/2025,95869111,3/3/2025,Free,Active,Thursday,False,59,3,2,0,0,0,0
3/3/2025,37179897,3/3/2025,Free,Active,Monday,False,0,10,2,1,0,0,0
3/4/2025,37179897,3/3/2025,Free,Active,Tuesday,False,1,7,2,1,0,0,0
3/5/2025,37179897,3/3/2025,Free,Active,Wednesday,False,2,9,2,1,0,0,0
3/7/2025,37179897,3/3/2025,Free,Active,Friday,False,4,3,3,1,0,0,0
3/8/2025,37179897,3/3/2025,Free,Active,Saturday,True,5,8,2,1,0,0,0
3/9/2025,37179897,3/3/2025,Free,Active,Sunday,True,6,3,3,0,0,0,0
3/11/2025,37179897,3/3/2025,Free,Active,Tuesday,False,8,7,0,1,0,0,0
3/13/2025,37179897,3/3/2025,Free,Active,Thursday,False,10,9,3,1,0,0,0
3/14/2025,37179897,3/3/2025,Free,Active,Friday,False,11,3,0,1,0,0,0
3/15/2025,37179897,3/3/2025,Free,Active,Saturday,True,12,6,0,1,0,0,0
3/16/2025,37179897,3/3/2025,Free,Active,Sunday,True,13,10,2,1,1,0,0
3/20/2025,37179897,3/3/2025,Free,Active,Thursday,False,17,5,3,1,5,0,0
3/21/2025,37179897,3/3/2025,Free,Active,Friday,False,18,4,0,0,0,0,0
3/23/2025,37179897,3/3/2025,Free,Active,Sunday,True,20,7,3,0,0,0,0
3/24/2025,37179897,3/3/2025,Free,Active,Monday,False,21,5,2,0,0,0,0
3/25/2025,37179897,3/3/2025,Free,Active,Tuesday,False,22,10,3,0,0,3,0
3/26/2025,37179897,3/3/2025,Free,Active,Wednesday,False,23,9,2,0,0,0,0
3/27/2025,37179897,3/3/2025,Free,Active,Thursday,False,24,10,2,1,0,0,1
3/31/2025,37179897,3/3/2025,Free,Active,Monday,False,28,7,3,1,0,0,0
4/3/2025,37179897,3/3/2025,Free,Active,Thursday,False,31,6,3,1,0,0,0
4/5/2025,37179897,3/3/2025,Free,Active,Saturday,True,33,6,3,1,0,0,0
4/6/2025,37179897,3/3/2025,Free,Active,Sunday,True,34,7,3,0,0,5,0
4/7/2025,37179897,3/3/2025,Free,Active,Monday,False,35,3,0,1,0,1,0
4/10/2025,37179897,3/3/2025,Free,Active,Thursday,False,38,10,3,0,0,0,0
4/12/2025,37179897,3/3/2025,Free,Active,Saturday,True,40,5,1,0,0,0,0
4/13/2025,37179897,3/3/2025,Free,Active,Sunday,True,41,3,2,0,0,0,0
4/14/2025,37179897,3/3/2025,Free,Active,Monday,False,42,1,2,1,0,0,0
4/16/2025,37179897,3/3/2025,Free,Active,Wednesday,False,44,8,2,1,6,0,0
4/19/2025,37179897,3/3/2025,Free,Active,Saturday,True,47,5,0,0,0,4,0
4/21/2025,37179897,3/3/2025,Free,Active,Monday,False,49,4,2,0,0,0,0
4/22/2025,37179897,3/3/2025,Free,Active,Tuesday,False,50,6,2,0,2,0,0
4/23/2025,37179897,3/3/2025,Free,Active,Wednesday,False,51,9,2,1,0,0,0
4/24/2025,37179897,3/3/2025,Free,Active,Thursday,False,52,2,3,0,0,0,0
4/25/2025,37179897,3/3/2025,Free,Active,Friday,False,53,6,2,0,0,0,0
4/26/2025,37179897,3/3/2025,Free,Active,Saturday,True,54,10,3,1,0,0,0
4/27/2025,37179897,3/3/2025,Free,Active,Sunday,True,55,1,1,0,0,0,0
4/29/2025,37179897,3/3/2025,Free,Active,Tuesday,False,57,10,2,1,0,0,0
4/30/2025,37179897,3/3/2025,Free,Active,Wednesday,False,58,8,3,1,0,0,0
3/3/2025,42666661,3/3/2025,Free,Active,Monday,False,0,7,1,1,0,0,0
3/13/2025,42666661,3/3/2025,Free,Active,Thursday,False,10,4,2,1,0,0,0
3/17/2025,42666661,3/3/2025,Free,Active,Monday,False,14,3,0,1,0,0,0
